Date,Author,Tokens,Share
2026-03-03,cohere,0.019505,8.5e-06
2026-03-03,deepcogito,0.011742,5.12e-06
2026-03-03,deepseek,136.354892,0.05942905
2026-03-03,eleutherai,5.1e-05,2e-08
2026-03-03,essentialai,0.000871,3.8e-07
2026-03-03,google,461.797905,0.20127046
2026-03-03,gryphe,0.228254,9.948e-05
2026-03-03,ibm-granite,0.057348,2.499e-05
2026-03-03,inception,0.047934,2.089e-05
2026-03-03,inflection,0.000638,2.8e-07
2026-03-03,kwaipilot,0.12773,5.567e-05
2026-03-03,liquid,1.380318,0.0006016
2026-03-03,mancer,0.00045,2e-07
2026-03-03,meituan,0.010611,4.62e-06
2026-03-03,meta-llama,40.231418,0.0175345
2026-03-03,microsoft,0.116667,5.085e-05
2026-03-03,minimax,302.449047,0.1318197
2026-03-03,mistralai,23.118714,0.01007608
2026-03-03,moonshotai,148.366241,0.06466409
2026-03-03,morph,0.144734,6.308e-05
2026-03-03,neversleep,0.008653,3.77e-06
2026-03-03,nex-agi,0.213536,9.307e-05
2026-03-03,nousresearch,0.344532,0.00015016
2026-03-03,nvidia,8.619914,0.00375691
2026-03-03,openai,294.693533,0.12843953
2026-03-03,perplexity,1.010399,0.00044037
2026-03-03,prime-intellect,0.005456,2.38e-06
2026-03-03,qwen,81.626293,0.03557609
2026-03-03,raifle,0.001709,7.4e-07
2026-03-03,relace,0.007196,3.14e-06
2026-03-03,sao10k,0.948316,0.00041331
2026-03-03,stepfun,85.376005,0.03721036
2026-03-03,switchpoint,0.001224,5.3e-07
2026-03-03,tencent,0.000445,1.9e-07
2026-03-03,thedrummer,0.564914,0.00024621
2026-03-03,tngtech,0.465337,0.00020281
2026-03-03,undi95,0.037404,1.63e-05
2026-03-03,upstage,0.003449,1.5e-06
2026-03-03,writer,0.012925,5.63e-06
2026-03-03,x-ai,144.887421,0.06314788
2026-03-03,xiaomi,10.016695,0.00436569
2026-03-03,z-ai,93.689701,0.04083381
2026-03-04,ai21,0.021144,9.26e-06
2026-03-04,aion-labs,0.190169,8.33e-05
2026-03-04,alfredpros,0.000333,1.5e-07
2026-03-04,alibaba,0.038231,1.675e-05
2026-03-04,allenai,0.333126,0.00014592
2026-03-04,alpindale,0.001114,4.9e-07
2026-03-04,amazon,2.014446,0.00088241
2026-03-04,anthracite-org,0.008384,3.67e-06
2026-03-04,anthropic,364.620866,0.15971888
2026-03-04,arcee-ai,80.285474,0.03516833
2026-03-04,baidu,0.025295,1.108e-05
2026-03-04,bytedance,0.06903,3.024e-05
2026-03-04,bytedance-seed,1.628096,0.00071317
2026-03-04,cognitivecomputations,0.0282,1.235e-05
2026-03-04,cohere,0.016777,7.35e-06
2026-03-04,deepcogito,0.02288,1.002e-05
2026-03-04,deepseek,143.139816,0.06270111
2026-03-04,eleutherai,4.3e-05,2e-08
2026-03-04,essentialai,0.003623,1.59e-06
2026-03-04,google,452.195521,0.19808017
2026-03-04,gryphe,0.21319,9.339e-05
2026-03-04,ibm-granite,0.059916,2.625e-05
2026-03-04,inception,0.031756,1.391e-05
2026-03-04,inflection,0.0007,3.1e-07
2026-03-04,kwaipilot,0.355547,0.00015574
2026-03-04,liquid,0.987622,0.00043262
2026-03-04,mancer,0.001139,5e-07
2026-03-04,meituan,0.013016,5.7e-06
2026-03-04,meta-llama,37.112193,0.01625666
2026-03-04,microsoft,0.123674,5.417e-05
2026-03-04,minimax,284.040744,0.12442149
2026-03-04,mistralai,22.357869,0.00979366
2026-03-04,moonshotai,144.123428,0.06313197
2026-03-04,morph,0.152209,6.667e-05
2026-03-04,neversleep,0.010275,4.5e-06
2026-03-04,nex-agi,0.221052,9.683e-05
2026-03-04,nousresearch,0.329019,0.00014412
2026-03-04,nvidia,10.136452,0.00444018
2026-03-04,openai,296.646565,0.12994335
2026-03-04,perplexity,1.076787,0.00047168
2026-03-04,prime-intellect,0.018756,8.22e-06
2026-03-04,qwen,103.6802,0.04541618
2026-03-04,raifle,0.001134,5e-07
2026-03-04,relace,0.009945,4.36e-06
2026-03-04,sao10k,0.930343,0.00040753
2026-03-04,stepfun,99.830685,0.04372993
2026-03-04,switchpoint,0.001133,5e-07
2026-03-04,tencent,0.000758,3.3e-07
2026-03-04,thedrummer,0.514091,0.00022519
2026-03-04,tngtech,0.330577,0.00014481
2026-03-04,undi95,0.043068,1.887e-05
2026-03-04,upstage,0.008727,3.82e-06
2026-03-04,writer,0.012014,5.26e-06
2026-03-04,x-ai,137.073665,0.06004388
2026-03-04,xiaomi,11.581942,0.00507337
2026-03-04,z-ai,86.218628,0.03776729
2026-03-05,ai21,0.016194,7.1e-06
2026-03-05,aion-labs,0.214463,9.409e-05
2026-03-05,alfredpros,0.000165,7e-08
2026-03-05,alibaba,0.025584,1.122e-05
2026-03-05,allenai,0.170027,7.46e-05
2026-03-05,alpindale,0.000398,1.7e-07
2026-03-05,amazon,1.370645,0.00060135
2026-03-05,anthracite-org,0.006545,2.87e-06
2026-03-05,anthropic,390.208622,0.17119812
2026-03-05,arcee-ai,80.418726,0.0352825
2026-03-05,baidu,0.022933,1.006e-05
2026-03-05,bytedance,0.124164,5.448e-05
2026-03-05,bytedance-seed,1.403613,0.00061581
2026-03-05,cognitivecomputations,0.027805,1.22e-05
2026-03-05,cohere,0.015003,6.58e-06
2026-03-05,deepcogito,0.010235,4.49e-06
2026-03-05,deepseek,141.230691,0.06196282
2026-03-05,eleutherai,7.5e-05,3e-08
2026-03-05,essentialai,0.008244,3.62e-06
2026-03-05,google,493.588896,0.21655465
2026-03-05,gryphe,0.21974,9.641e-05
2026-03-05,ibm-granite,0.058607,2.571e-05
2026-03-05,inception,0.353006,0.00015488
2026-03-05,inflection,0.000617,2.7e-07
2026-03-05,kwaipilot,0.071812,3.151e-05
2026-03-05,liquid,0.868717,0.00038114
2026-03-05,mancer,0.000563,2.5e-07
2026-03-05,meituan,0.011554,5.07e-06
2026-03-05,meta-llama,34.88687,0.01530609
2026-03-05,microsoft,0.123544,5.42e-05
2026-03-05,minimax,306.955662,0.13467214
2026-03-05,mistralai,21.725893,0.00953191
2026-03-05,moonshotai,106.765328,0.04684167
2026-03-05,morph,0.145266,6.373e-05
2026-03-05,neversleep,0.0087,3.82e-06
2026-03-05,nex-agi,0.216716,9.508e-05
2026-03-05,nousresearch,0.305471,0.00013402
2026-03-05,nvidia,7.498671,0.00328993
2026-03-05,openai,286.839466,0.12584647
2026-03-05,perplexity,0.855209,0.00037521
2026-03-05,prime-intellect,0.005197,2.28e-06
2026-03-05,qwen,105.933268,0.04647662
2026-03-05,raifle,0.001794,7.9e-07
2026-03-05,relace,0.010789,4.73e-06
2026-03-05,sao10k,0.839681,0.0003684
2026-03-05,stepfun,115.61015,0.0507222
2026-03-05,switchpoint,0.000615,2.7e-07
2026-03-05,tencent,0.000374,1.6e-07
2026-03-05,thedrummer,0.511161,0.00022426
2026-03-05,tngtech,0.155882,6.839e-05
2026-03-05,undi95,0.040943,1.796e-05
2026-03-05,upstage,0.010156,4.46e-06
2026-03-05,writer,0.009728,4.27e-06
2026-03-05,x-ai,103.819967,0.04554944
2026-03-05,xiaomi,8.285893,0.00363531
2026-03-05,z-ai,67.270993,0.02951413
2026-03-06,ai21,0.012804,5.87e-06
2026-03-06,aion-labs,0.184342,8.452e-05
2026-03-06,alfredpros,4.3e-05,2e-08
2026-03-06,alibaba,0.02644,1.212e-05
2026-03-06,allenai,0.210536,9.653e-05
2026-03-06,alpindale,0.00017,8e-08
2026-03-06,amazon,1.662425,0.00076224
2026-03-06,anthracite-org,0.000857,3.9e-07
2026-03-06,anthropic,365.845732,0.16774364
2026-03-06,arcee-ai,69.60403,0.03191409
2026-03-06,baidu,0.023831,1.093e-05
2026-03-06,bytedance,0.06358,2.915e-05
2026-03-06,bytedance-seed,1.510082,0.00069239
2026-03-06,cognitivecomputations,0.007774,3.56e-06
2026-03-06,cohere,0.03557,1.631e-05
2026-03-06,deepcogito,0.012702,5.82e-06
2026-03-06,deepseek,163.593919,0.07500932
2026-03-06,eleutherai,1.2e-05,1e-08
2026-03-06,essentialai,0.000809,3.7e-07
2026-03-06,google,466.666555,0.21397091
2026-03-06,gryphe,0.225619,0.00010345
2026-03-06,ibm-granite,0.048658,2.231e-05
2026-03-06,inception,0.791422,0.00036287
2026-03-06,inflection,0.000707,3.2e-07
2026-03-06,kwaipilot,0.118068,5.414e-05
2026-03-06,liquid,0.71157,0.00032626
2026-03-06,mancer,0.000478,2.2e-07
2026-03-06,meituan,0.009785,4.49e-06
2026-03-06,meta-llama,21.472242,0.00984522
2026-03-06,microsoft,0.122802,5.631e-05
2026-03-06,minimax,288.509431,0.13228423
2026-03-06,mistralai,21.991577,0.01008334
2026-03-06,moonshotai,77.627949,0.03559313
2026-03-06,morph,0.15309,7.019e-05
2026-03-06,neversleep,0.008288,3.8e-06
2026-03-06,nex-agi,0.277523,0.00012725
2026-03-06,nousresearch,0.284776,0.00013057
2026-03-06,nvidia,6.926362,0.0031758
2026-03-06,openai,297.529125,0.13641984
2026-03-06,perplexity,0.789749,0.00036211
2026-03-06,prime-intellect,0.005422,2.49e-06
2026-03-06,qwen,97.843508,0.04486215
2026-03-06,raifle,0.000996,4.6e-07
2026-03-06,relace,0.009115,4.18e-06
2026-03-06,sao10k,0.94554,0.00043354
2026-03-06,stepfun,123.778119,0.05675341
2026-03-06,switchpoint,0.000488,2.2e-07
2026-03-06,tencent,0.000696,3.2e-07
2026-03-06,thedrummer,0.481746,0.00022088
2026-03-06,tngtech,0.366174,0.00016789
2026-03-06,undi95,0.043146,1.978e-05
2026-03-06,upstage,0.007208,3.3e-06
2026-03-06,writer,0.010303,4.72e-06
2026-03-06,x-ai,97.962887,0.04491689
2026-03-06,xiaomi,8.816136,0.00404228
2026-03-06,z-ai,63.64837,0.02918336
2026-03-07,ai21,0.013567,7.32e-06
2026-03-07,aion-labs,0.170219,9.183e-05
2026-03-07,alfredpros,0.000123,7e-08
2026-03-07,alibaba,0.176377,9.515e-05
2026-03-07,allenai,0.604988,0.00032637
2026-03-07,alpindale,0.000485,2.6e-07
2026-03-07,amazon,0.918093,0.00049528
2026-03-07,anthracite-org,0.005517,2.98e-06
2026-03-07,anthropic,255.083854,0.13760938
2026-03-07,arcee-ai,66.460631,0.03585333
2026-03-07,baidu,0.012702,6.85e-06
2026-03-07,bytedance,0.079069,4.266e-05
2026-03-07,bytedance-seed,0.945473,0.00051005
2026-03-07,cognitivecomputations,0.028956,1.562e-05
2026-03-07,cohere,0.047463,2.56e-05
2026-03-07,deepcogito,0.012458,6.72e-06
2026-03-07,deepseek,160.992864,0.08685037
2026-03-07,eleutherai,2.2e-05,1e-08
2026-03-07,essentialai,0.001417,7.6e-07
2026-03-07,google,354.989936,0.19150543
2026-03-07,gryphe,0.235321,0.00012695
2026-03-07,ibm-granite,0.047199,2.546e-05
2026-03-07,inception,0.974612,0.00052577
2026-03-07,inflection,0.000638,3.4e-07
2026-03-07,kwaipilot,0.113904,6.145e-05
2026-03-07,liquid,0.47487,0.00025618
2026-03-07,mancer,0.000259,1.4e-07
2026-03-07,meituan,0.007195,3.88e-06
2026-03-07,meta-llama,19.18975,0.01035224
2026-03-07,microsoft,0.127656,6.887e-05
2026-03-07,minimax,256.99858,0.13864231
2026-03-07,mistralai,20.662073,0.01114651
2026-03-07,moonshotai,89.53911,0.04830341
2026-03-07,morph,0.154036,8.31e-05
2026-03-07,neversleep,0.008302,4.48e-06
2026-03-07,nex-agi,0.324394,0.000175
2026-03-07,nousresearch,0.336046,0.00018129
2026-03-07,nvidia,6.425912,0.00346657
2026-03-07,openai,265.790857,0.14338545
2026-03-07,perplexity,0.444673,0.00023989
2026-03-07,prime-intellect,0.006074,3.28e-06
2026-03-07,qwen,73.223683,0.03950178
2026-03-07,raifle,0.001195,6.4e-07
2026-03-07,relace,0.010959,5.91e-06
2026-03-07,sao10k,0.884531,0.00047718
2026-03-07,stepfun,125.04463,0.06745748
2026-03-07,switchpoint,0.000597,3.2e-07
2026-03-07,tencent,0.001094,5.9e-07
2026-03-07,thedrummer,0.483554,0.00026086
2026-03-07,tngtech,0.379249,0.00020459
2026-03-07,undi95,0.044838,2.419e-05
2026-03-07,upstage,0.007709,4.16e-06
2026-03-07,writer,0.033273,1.795e-05
2026-03-07,x-ai,88.177776,0.04756902
2026-03-07,xiaomi,7.29273,0.00393419
2026-03-07,z-ai,55.689268,0.03004253
2026-03-08,ai21,0.008603,4.54e-06
2026-03-08,aion-labs,0.184964,9.77e-05
2026-03-08,alfredpros,0.000139,7e-08
2026-03-08,alibaba,0.021621,1.142e-05
2026-03-08,allenai,0.026364,1.393e-05
2026-03-08,alpindale,0.00051,2.7e-07
2026-03-08,amazon,1.056897,0.00055827
2026-03-08,anthracite-org,0.004078,2.15e-06
2026-03-08,anthropic,259.591587,0.13712133
2026-03-08,arcee-ai,68.319819,0.03608786
2026-03-08,baidu,0.008919,4.71e-06
2026-03-08,bytedance,0.055494,2.931e-05
2026-03-08,bytedance-seed,0.735553,0.00038853
2026-03-08,cognitivecomputations,0.025635,1.354e-05
2026-03-08,cohere,0.020234,1.069e-05
2026-03-08,deepcogito,0.01114,5.88e-06
2026-03-08,deepseek,160.398266,0.08472549
2026-03-08,eleutherai,8e-06,0.0
2026-03-08,essentialai,0.000283,1.5e-07
2026-03-08,google,341.01288,0.18012965
2026-03-08,gryphe,0.254728,0.00013455
2026-03-08,ibm-granite,0.060993,3.222e-05
2026-03-08,inception,1.472363,0.00077773
2026-03-08,inflection,0.000376,2e-07
2026-03-08,kwaipilot,0.057992,3.063e-05
2026-03-08,liquid,0.21549,0.00011383
2026-03-08,mancer,0.000441,2.3e-07
2026-03-08,meituan,0.014141,7.47e-06
2026-03-08,meta-llama,21.393088,0.01130025
2026-03-08,microsoft,0.136176,7.193e-05
2026-03-08,minimax,252.913756,0.13359397
2026-03-08,mistralai,22.787955,0.01203704
2026-03-08,moonshotai,74.900347,0.03956382
2026-03-08,morph,0.174782,9.232e-05
2026-03-08,neversleep,0.008003,4.23e-06
2026-03-08,nex-agi,0.370996,0.00019597
2026-03-08,nousresearch,0.388805,0.00020537
2026-03-08,nvidia,6.144356,0.00324557
2026-03-08,openai,298.359921,0.15759952
2026-03-08,others,2483.670959,0.15107532
2026-03-08,perplexity,0.492804,0.00026031
2026-03-08,prime-intellect,0.006587,3.48e-06
2026-03-08,qwen,74.145256,0.03916497
2026-03-08,raifle,0.000797,4.2e-07
2026-03-08,relace,0.012058,6.37e-06
2026-03-08,sao10k,0.808424,0.00042703
2026-03-08,stepfun,145.511076,0.07686179
2026-03-08,switchpoint,0.000584,3.1e-07
2026-03-08,tencent,0.085863,4.535e-05
2026-03-08,thedrummer,0.502581,0.00026547
2026-03-08,tngtech,0.361767,0.00019109
2026-03-08,undi95,0.05086,2.687e-05
2026-03-08,upstage,0.009942,5.25e-06
2026-03-08,writer,0.02117,1.118e-05
2026-03-08,x-ai,95.382858,0.05038308
2026-03-08,xiaomi,8.191229,0.00432677
2026-03-08,z-ai,56.430862,0.02980788
2026-03-09,ai21,0.017978,7.95e-06
2026-03-09,aion-labs,0.166027,7.345e-05
2026-03-09,alfredpros,0.000113,5e-08
2026-03-09,alibaba,0.040832,1.806e-05
2026-03-09,allenai,0.460682,0.00020381
2026-03-09,alpindale,0.000297,1.3e-07
2026-03-09,amazon,1.658574,0.00073378
2026-03-09,anthracite-org,0.005463,2.42e-06
2026-03-09,anthropic,379.903695,0.16807442
2026-03-09,arcee-ai,69.300526,0.03065947
2026-03-09,baidu,0.023059,1.02e-05
2026-03-09,bytedance,0.079659,3.524e-05
2026-03-09,bytedance-seed,0.78014,0.00034514
2026-03-09,cognitivecomputations,0.025053,1.108e-05
2026-03-09,cohere,0.02336,1.033e-05
2026-03-09,deepcogito,0.008429,3.73e-06
2026-03-09,deepseek,171.160017,0.07572346
2026-03-09,eleutherai,2e-06,0.0
2026-03-09,essentialai,0.000483,2.1e-07
2026-03-09,google,432.385514,0.19129307
2026-03-09,gryphe,0.229539,0.00010155
2026-03-09,ibm-granite,0.073405,3.248e-05
2026-03-09,inception,1.357453,0.00060056
2026-03-09,inflection,0.00056,2.5e-07
2026-03-09,kwaipilot,0.087904,3.889e-05
2026-03-09,liquid,0.270368,0.00011961
2026-03-09,mancer,0.000398,1.8e-07
2026-03-09,meituan,0.011751,5.2e-06
2026-03-09,meta-llama,22.187561,0.00981607
2026-03-09,microsoft,0.135508,5.995e-05
2026-03-09,minimax,312.158124,0.13810288
2026-03-09,mistralai,24.495826,0.01083728
2026-03-09,moonshotai,84.210189,0.0372557
2026-03-09,morph,0.193418,8.557e-05
2026-03-09,neversleep,0.005614,2.48e-06
2026-03-09,nex-agi,0.304542,0.00013473
2026-03-09,nousresearch,0.305994,0.00013538
2026-03-09,nvidia,7.445576,0.00329402
2026-03-09,openai,314.748496,0.1392489
2026-03-09,openrouter,873.574807,0.05168048
2026-03-09,others,2631.682575,0.15568971
2026-03-09,perplexity,0.797666,0.0003529
2026-03-09,prime-intellect,0.009001,3.98e-06
2026-03-09,qwen,85.616782,0.037878
2026-03-09,raifle,0.000742,3.3e-07
2026-03-09,relace,0.014646,6.48e-06
2026-03-09,sao10k,0.860658,0.00038077
2026-03-09,stepfun,176.917142,0.07827048
2026-03-09,switchpoint,0.000597,2.6e-07
2026-03-09,tencent,0.001159,5.1e-07
2026-03-09,thedrummer,0.493622,0.00021838
2026-03-09,tngtech,0.549489,0.0002431
2026-03-09,undi95,0.045259,2.002e-05
2026-03-09,upstage,0.005059,2.24e-06
2026-03-09,writer,0.010605,4.69e-06
2026-03-09,x-ai,88.065349,0.03896128
2026-03-09,xiaomi,14.078244,0.0062284
2026-03-09,z-ai,68.602073,0.03035046
2026-03-10,ai21,0.017786,7.34e-06
2026-03-10,aion-labs,0.206183,8.51e-05
2026-03-10,alfredpros,7.3e-05,3e-08
2026-03-10,alibaba,0.327302,0.0001351
2026-03-10,allenai,0.320545,0.00013231
2026-03-10,alpindale,0.000744,3.1e-07
2026-03-10,amazon,1.791776,0.00073957
2026-03-10,anthracite-org,0.004212,1.74e-06
2026-03-10,anthropic,401.095721,0.16555476
2026-03-10,arcee-ai,76.799604,0.03169952
2026-03-10,baidu,0.026303,1.086e-05
2026-03-10,bytedance,0.070009,2.89e-05
2026-03-10,bytedance-seed,0.782505,0.00032298
2026-03-10,cognitivecomputations,0.023141,9.55e-06
2026-03-10,cohere,0.017941,7.41e-06
2026-03-10,deepcogito,0.008564,3.53e-06
2026-03-10,deepseek,173.391201,0.0715683
2026-03-10,essentialai,0.001391,5.7e-07
2026-03-10,google,456.417747,0.18838927
2026-03-10,gryphe,0.231571,9.558e-05
2026-03-10,ibm-granite,0.071136,2.936e-05
2026-03-10,inception,1.196293,0.00049378
2026-03-10,inflection,0.000374,1.5e-07
2026-03-10,kwaipilot,0.154414,6.374e-05
2026-03-10,liquid,0.294162,0.00012142
2026-03-10,mancer,0.00029,1.2e-07
2026-03-10,meituan,0.011767,4.86e-06
2026-03-10,meta-llama,24.375424,0.01006111
2026-03-10,microsoft,0.133086,5.493e-05
2026-03-10,minimax,315.193123,0.13009793
2026-03-10,mistralai,23.606777,0.00974384
2026-03-10,moonshotai,81.019764,0.03344141
2026-03-10,morph,0.176348,7.279e-05
2026-03-10,nex-agi,0.268838,0.00011096
2026-03-10,nousresearch,0.323081,0.00013335
2026-03-10,nvidia,8.702503,0.00359201
2026-03-10,openai,334.262062,0.13796875
2026-03-10,perplexity,0.962857,0.00039743
2026-03-10,prime-intellect,0.009372,3.87e-06
2026-03-10,qwen,94.965434,0.03919757
2026-03-10,relace,0.016652,6.87e-06
2026-03-10,sao10k,0.888085,0.00036656
2026-03-10,stepfun,198.752175,0.0820362
2026-03-10,switchpoint,0.000469,1.9e-07
2026-03-10,tencent,0.000376,1.6e-07
2026-03-10,thedrummer,0.487707,0.0002013
2026-03-10,tngtech,0.51645,0.00021317
2026-03-10,undi95,0.045276,1.869e-05
2026-03-10,upstage,0.00518,2.14e-06
2026-03-10,writer,0.010289,4.25e-06
2026-03-10,x-ai,104.860508,0.04328183
2026-03-10,xiaomi,39.505356,0.01630608
2026-03-10,z-ai,80.387558,0.03318047
2026-03-11,ai21,0.028898,1.155e-05
2026-03-11,aion-labs,0.19288,7.706e-05
2026-03-11,alibaba,0.114914,4.591e-05
2026-03-11,allenai,0.166793,6.664e-05
2026-03-11,alpindale,0.001247,5e-07
2026-03-11,amazon,1.159537,0.00046329
2026-03-11,anthracite-org,0.004425,1.77e-06
2026-03-11,anthropic,431.355212,0.17234509
2026-03-11,arcee-ai,74.679762,0.0298378
2026-03-11,baidu,0.040441,1.616e-05
2026-03-11,bytedance,0.080532,3.218e-05
2026-03-11,bytedance-seed,0.765418,0.00030582
2026-03-11,cognitivecomputations,0.015722,6.28e-06
2026-03-11,cohere,0.017589,7.03e-06
2026-03-11,deepcogito,0.01054,4.21e-06
2026-03-11,deepseek,171.816481,0.06864813
2026-03-11,essentialai,0.064093,2.561e-05
2026-03-11,google,499.944972,0.19974967
2026-03-11,gryphe,0.236242,9.439e-05
2026-03-11,ibm-granite,0.063662,2.544e-05
2026-03-11,inception,1.221545,0.00048806
2026-03-11,inflection,0.000534,2.1e-07
2026-03-11,kwaipilot,0.083217,3.325e-05
2026-03-11,liquid,0.432166,0.00017267
2026-03-11,mancer,0.000603,2.4e-07
2026-03-11,meituan,0.0115,4.59e-06
2026-03-11,meta-llama,23.154819,0.00925135
2026-03-11,microsoft,0.131063,5.237e-05
2026-03-11,minimax,319.303637,0.12757563
2026-03-11,mistralai,21.458703,0.00857368
2026-03-11,moonshotai,88.540909,0.03537593
2026-03-11,morph,0.16513,6.598e-05
2026-03-11,nex-agi,0.314935,0.00012583
2026-03-11,nousresearch,0.33984,0.00013578
2026-03-11,nvidia,19.50401,0.0077927
2026-03-11,openai,297.608466,0.11890747
2026-03-11,openrouter,3.480208,0.00139049
2026-03-11,perplexity,0.895342,0.00035773
2026-03-11,prime-intellect,0.008035,3.21e-06
2026-03-11,qwen,98.674701,0.03942482
2026-03-11,relace,0.010676,4.27e-06
2026-03-11,sao10k,0.883936,0.00035317
2026-03-11,stepfun,203.242198,0.08120406
2026-03-11,switchpoint,0.001056,4.2e-07
2026-03-11,tencent,0.000648,2.6e-07
2026-03-11,thedrummer,0.549891,0.00021971
2026-03-11,tngtech,0.538789,0.00021527
2026-03-11,undi95,0.046423,1.855e-05
2026-03-11,upstage,0.002045,8.2e-07
2026-03-11,writer,0.014922,5.96e-06
2026-03-11,x-ai,109.946151,0.04392825
2026-03-11,xiaomi,55.900297,0.02233459
2026-03-11,z-ai,75.631807,0.03021818
2026-03-12,ai21,0.013151,4.92e-06
2026-03-12,aion-labs,0.168053,6.285e-05
2026-03-12,alibaba,0.042807,1.601e-05
2026-03-12,allenai,1.599007,0.00059801
2026-03-12,alpindale,0.000838,3.1e-07
2026-03-12,amazon,1.35247,0.00050581
2026-03-12,anthracite-org,0.002876,1.08e-06
2026-03-12,anthropic,410.693628,0.15359482
2026-03-12,arcee-ai,69.320722,0.02592517
2026-03-12,baidu,0.022188,8.3e-06
2026-03-12,bytedance,0.08537,3.193e-05
2026-03-12,bytedance-seed,0.780692,0.00029197
2026-03-12,cognitivecomputations,0.018277,6.84e-06
2026-03-12,cohere,0.020614,7.71e-06
2026-03-12,deepcogito,0.012817,4.79e-06
2026-03-12,deepseek,174.173144,0.06513881
2026-03-12,essentialai,1.302789,0.00048723
2026-03-12,google,494.360642,0.18488535
2026-03-12,gryphe,0.231286,8.65e-05
2026-03-12,ibm-granite,0.080582,3.014e-05
2026-03-12,inception,1.268607,0.00047444
2026-03-12,inflection,0.000366,1.4e-07
2026-03-12,kwaipilot,0.095862,3.585e-05
2026-03-12,liquid,0.648122,0.00024239
2026-03-12,mancer,0.001028,3.8e-07
2026-03-12,meituan,0.012634,4.72e-06
2026-03-12,meta-llama,24.666874,0.00922513
2026-03-12,microsoft,0.208847,7.811e-05
2026-03-12,minimax,253.653241,0.09486347
2026-03-12,mistralai,22.286598,0.00833494
2026-03-12,moonshotai,96.73695,0.03617854
2026-03-12,morph,0.168373,6.297e-05
2026-03-12,nex-agi,0.25107,9.39e-05
2026-03-12,nousresearch,0.336234,0.00012575
2026-03-12,nvidia,71.962625,0.02691322
2026-03-12,openai,327.368214,0.12243205
2026-03-12,openrouter,96.941812,0.03625515
2026-03-12,perplexity,0.806359,0.00030157
2026-03-12,prime-intellect,0.005727,2.14e-06
2026-03-12,qwen,101.693104,0.03803208
2026-03-12,relace,0.00823,3.08e-06
2026-03-12,sao10k,0.95291,0.00035638
2026-03-12,stepfun,206.967175,0.07740341
2026-03-12,switchpoint,0.000989,3.7e-07
2026-03-12,tencent,0.000918,3.4e-07
2026-03-12,thedrummer,0.529866,0.00019816
2026-03-12,tngtech,0.435272,0.00016279
2026-03-12,undi95,0.04937,1.846e-05
2026-03-12,upstage,0.024624,9.21e-06
2026-03-12,writer,0.016566,6.2e-06
2026-03-12,x-ai,162.786227,0.06088023
2026-03-12,xiaomi,62.537592,0.02338836
2026-03-12,z-ai,86.172484,0.03222754
2026-03-13,ai21,0.042995,1.699e-05
2026-03-13,aion-labs,0.188639,7.453e-05
2026-03-13,alfredpros,1e-06,0.0
2026-03-13,alibaba,0.191213,7.555e-05
2026-03-13,allenai,0.05607,2.215e-05
2026-03-13,alpindale,0.000374,1.5e-07
2026-03-13,amazon,1.391557,0.00054982
2026-03-13,anthracite-org,0.006465,2.55e-06
2026-03-13,anthropic,398.236164,0.15734717
2026-03-13,arcee-ai,60.816843,0.02402936
2026-03-13,baidu,0.043354,1.713e-05
2026-03-13,bytedance,0.076676,3.03e-05
2026-03-13,bytedance-seed,1.548037,0.00061165
2026-03-13,cognitivecomputations,0.015119,5.97e-06
2026-03-13,cohere,0.027418,1.083e-05
2026-03-13,deepcogito,0.009555,3.78e-06
2026-03-13,deepseek,179.46539,0.07090861
2026-03-13,essentialai,0.000399,1.6e-07
2026-03-13,google,488.702365,0.19309129
2026-03-13,gryphe,0.223268,8.822e-05
2026-03-13,ibm-granite,0.087547,3.459e-05
2026-03-13,inception,1.641863,0.00064872
2026-03-13,inflection,0.000679,2.7e-07
2026-03-13,kwaipilot,0.061595,2.434e-05
2026-03-13,liquid,0.811648,0.00032069
2026-03-13,mancer,0.00045,1.8e-07
2026-03-13,meituan,0.012432,4.91e-06
2026-03-13,meta-llama,23.164359,0.00915247
2026-03-13,microsoft,0.151292,5.978e-05
2026-03-13,minimax,225.489279,0.08909312
2026-03-13,mistralai,21.06907,0.0083246
2026-03-13,moonshotai,82.743825,0.03269293
2026-03-13,morph,0.18718,7.396e-05
2026-03-13,nex-agi,0.300084,0.00011857
2026-03-13,nousresearch,0.453767,0.00017929
2026-03-13,nvidia,71.547036,0.02826896
2026-03-13,openai,288.30339,0.11391161
2026-03-13,openrouter,190.623045,0.07531711
2026-03-13,perplexity,0.777777,0.00030731
2026-03-13,prime-intellect,0.005563,2.2e-06
2026-03-13,qwen,79.841755,0.03154629
2026-03-13,relace,0.006333,2.5e-06
2026-03-13,sao10k,1.054901,0.0004168
2026-03-13,stepfun,196.315989,0.07756645
2026-03-13,switchpoint,0.00169,6.7e-07
2026-03-13,tencent,0.001733,6.8e-07
2026-03-13,thedrummer,0.532635,0.00021045
2026-03-13,tngtech,0.527536,0.00020843
2026-03-13,undi95,0.04361,1.723e-05
2026-03-13,upstage,0.006815,2.69e-06
2026-03-13,writer,0.008807,3.48e-06
2026-03-13,x-ai,88.017742,0.03477671
2026-03-13,xiaomi,56.298899,0.02224427
2026-03-13,z-ai,69.807171,0.02758153
2026-03-14,ai21,0.013756,6.16e-06
2026-03-14,aion-labs,0.146924,6.582e-05
