Date,Provider,Provider_Display,Tokens,Model_Count
2026-03-30,xiaomi,Xiaomi,826.23572,3
2026-03-30,z-ai,Z.ai,166.107751,10
2026-03-31,ai21,AI21,0.015004,1
2026-03-31,aion-labs,AionLabs,0.821555,4
2026-03-31,akashml,AkashML,1.450484,3
2026-03-31,alibaba,Alibaba Cloud Int.,484.834397,10
2026-03-31,amazon-bedrock,Amazon Bedrock,303.999506,10
2026-03-31,ambient,Ambient,0.385281,1
2026-03-31,anthropic,Anthropic,87.498462,9
2026-03-31,arcee-ai,Arcee AI,19.637874,2
2026-03-31,atlas-cloud,AtlasCloud,53.258488,10
2026-03-31,azure,Azure,10.400745,10
2026-03-31,baseten,Baseten,1.377286,5
2026-03-31,black-forest-labs,Black Forest Labs,0.0,0
2026-03-31,cerebras,Cerebras,0.045516,1
2026-03-31,chutes,Chutes,38.6104,10
2026-03-31,clarifai,Clarifai,1.423333,3
2026-03-31,cloudflare,Cloudflare,0.664217,10
2026-03-31,cohere,Cohere,0.034412,4
2026-03-31,deepinfra,DeepInfra,103.609738,10
2026-03-31,deepseek,DeepSeek,24.909988,1
2026-03-31,featherless,Featherless,4e-05,2
2026-03-31,fireworks,Fireworks,11.543386,7
2026-03-31,friendli,Friendli,14.831061,8
2026-03-31,gmicloud,GMICloud,0.70403,1
2026-03-31,google-ai-studio,Google AI Studio,178.870226,10
2026-03-31,google-vertex,Google Vertex,406.090878,10
2026-03-31,groq,Groq,25.034416,8
2026-03-31,inception,Inception,0.664554,3
2026-03-31,inceptron,Inceptron,9.98267,3
2026-03-31,infermatic,Infermatic,0.032855,2
2026-03-31,inflection,Inflection,0.000426,2
2026-03-31,io-net,io.net,1.430399,4
2026-03-31,ionstream,Ionstream,4.621845,2
2026-03-31,liquid,Liquid,0.208228,3
2026-03-31,mancer,Mancer,0.094062,5
2026-03-31,minimax,MiniMax,272.04849,7
2026-03-31,mistral,Mistral,11.55743,10
2026-03-31,modelrun,ModelRun,2.480806,2
2026-03-31,moonshotai,Moonshot AI,38.149535,4
2026-03-31,morph,Morph,0.17962,2
2026-03-31,nebius,Nebius Token Factory,12.468581,10
2026-03-31,nextbit,NextBit,1.57381,10
2026-03-31,novita,NovitaAI,135.768438,10
2026-03-31,nvidia,NVIDIA,77.64163,5
2026-03-31,open-inference,OpenInference,0.094977,2
2026-03-31,openai,OpenAI,201.594542,10
2026-03-31,parasail,Parasail,11.822443,10
2026-03-31,perplexity,Perplexity,1.098293,7
2026-03-31,phala,Phala,2.609229,8
2026-03-31,reka,Reka AI,0.00509,2
2026-03-31,relace,Relace,0.030239,2
2026-03-31,sambanova,SambaNova,2.90803,10
2026-03-31,seed,Seed,0.665244,5
2026-03-31,siliconflow,SiliconFlow,20.567028,10
2026-03-31,sourceful,Sourceful,0.025269,5
2026-03-31,stealth,Stealth,0.0,0
2026-03-31,stepfun,StepFun,198.798809,2
2026-03-31,streamlake,StreamLake,0.84636,2
2026-03-31,switchpoint,Switchpoint,0.001712,1
2026-03-31,together,Together,13.759486,10
2026-03-31,upstage,Upstage,0.007312,1
2026-03-31,venice,Venice,5.831866,10
2026-03-31,wandb,Weights & Biases,7.791464,7
2026-03-31,xai,xAI,205.105126,10
2026-03-31,xiaomi,Xiaomi,822.548481,3
2026-03-31,z-ai,Z.ai,172.311564,10
2026-04-01,ai21,AI21,0.013698,1
2026-04-01,aion-labs,AionLabs,0.774435,4
2026-04-01,akashml,AkashML,1.690773,3
2026-04-01,alibaba,Alibaba Cloud Int.,676.288816,10
2026-04-01,amazon-bedrock,Amazon Bedrock,291.336426,10
2026-04-01,ambient,Ambient,0.179387,1
2026-04-01,anthropic,Anthropic,86.593741,9
2026-04-01,arcee-ai,Arcee AI,18.740619,3
2026-04-01,atlas-cloud,AtlasCloud,58.650779,10
2026-04-01,azure,Azure,20.794241,10
2026-04-01,baseten,Baseten,1.221786,5
2026-04-01,black-forest-labs,Black Forest Labs,0.0,0
2026-04-01,cerebras,Cerebras,0.041338,1
2026-04-01,chutes,Chutes,39.510835,10
2026-04-01,clarifai,Clarifai,1.681436,3
2026-04-01,cloudflare,Cloudflare,0.683948,10
2026-04-01,cohere,Cohere,0.050641,4
2026-04-01,deepinfra,DeepInfra,88.884703,10
2026-04-01,deepseek,DeepSeek,27.02661,1
2026-04-01,featherless,Featherless,6e-06,2
2026-04-01,fireworks,Fireworks,8.181887,7
2026-04-01,friendli,Friendli,16.653596,8
2026-04-01,gmicloud,GMICloud,0.381149,1
2026-04-01,google-ai-studio,Google AI Studio,109.160615,10
2026-04-01,google-vertex,Google Vertex,435.435883,10
2026-04-01,groq,Groq,20.762528,8
2026-04-01,inception,Inception,0.849415,3
2026-04-01,inceptron,Inceptron,8.713879,3
2026-04-01,infermatic,Infermatic,0.027916,2
2026-04-01,inflection,Inflection,0.000464,2
2026-04-01,io-net,io.net,1.473399,5
2026-04-01,ionstream,Ionstream,3.626302,2
2026-04-01,liquid,Liquid,0.169835,3
2026-04-01,mancer,Mancer,0.081186,5
2026-04-01,minimax,MiniMax,277.503586,7
2026-04-01,mistral,Mistral,10.77338,10
2026-04-01,modelrun,ModelRun,2.219871,2
2026-04-01,moonshotai,Moonshot AI,31.013679,1
2026-04-01,morph,Morph,0.167219,2
2026-04-01,nebius,Nebius Token Factory,10.531781,10
2026-04-01,nextbit,NextBit,1.716366,10
2026-04-01,novita,NovitaAI,140.925993,10
2026-04-01,nvidia,NVIDIA,68.666621,5
2026-04-01,open-inference,OpenInference,0.421813,3
2026-04-01,openai,OpenAI,205.952704,10
2026-04-01,parasail,Parasail,11.670523,10
2026-04-01,perplexity,Perplexity,2.26971,7
2026-04-01,phala,Phala,2.377596,8
2026-04-01,reka,Reka AI,0.004504,2
2026-04-01,relace,Relace,0.027847,2
2026-04-01,sambanova,SambaNova,3.215562,10
2026-04-01,seed,Seed,0.945177,5
2026-04-01,siliconflow,SiliconFlow,21.526674,10
2026-04-01,sourceful,Sourceful,0.019509,5
2026-04-01,stealth,Stealth,0.0,0
2026-04-01,stepfun,StepFun,191.187403,2
2026-04-01,streamlake,StreamLake,0.602796,1
2026-04-01,switchpoint,Switchpoint,0.000345,1
2026-04-01,together,Together,17.106092,10
2026-04-01,upstage,Upstage,0.003863,1
2026-04-01,venice,Venice,8.776656,10
2026-04-01,wandb,Weights & Biases,6.844457,7
2026-04-01,xai,xAI,190.950763,8
2026-04-01,xiaomi,Xiaomi,863.456697,3
2026-04-01,z-ai,Z.ai,143.886491,10
2026-04-02,ai21,AI21,0.013105,1
2026-04-02,aion-labs,AionLabs,0.720697,4
2026-04-02,akashml,AkashML,1.556651,3
2026-04-02,alibaba,Alibaba Cloud Int.,753.680266,10
2026-04-02,amazon-bedrock,Amazon Bedrock,295.465432,10
2026-04-02,ambient,Ambient,0.299783,1
2026-04-02,anthropic,Anthropic,89.07618,9
2026-04-02,arcee-ai,Arcee AI,27.93706,3
2026-04-02,atlas-cloud,AtlasCloud,52.956602,10
2026-04-02,azure,Azure,17.762704,10
2026-04-02,baseten,Baseten,1.141734,5
2026-04-02,black-forest-labs,Black Forest Labs,0.0,0
2026-04-02,cerebras,Cerebras,0.061902,1
2026-04-02,chutes,Chutes,39.430297,10
2026-04-02,clarifai,Clarifai,1.590599,3
2026-04-02,cloudflare,Cloudflare,0.542764,10
2026-04-02,cohere,Cohere,0.047821,4
2026-04-02,deepinfra,DeepInfra,101.879062,10
2026-04-02,deepseek,DeepSeek,26.620947,1
2026-04-02,featherless,Featherless,0.0,1
2026-04-02,fireworks,Fireworks,12.32286,7
2026-04-02,friendli,Friendli,17.836432,8
2026-04-02,gmicloud,GMICloud,0.46051,1
2026-04-02,google-ai-studio,Google AI Studio,133.280692,10
2026-04-02,google-vertex,Google Vertex,361.736042,10
2026-04-02,groq,Groq,23.952695,8
2026-04-02,inception,Inception,1.129654,3
2026-04-02,inceptron,Inceptron,7.092957,3
2026-04-02,infermatic,Infermatic,0.031348,2
2026-04-02,inflection,Inflection,0.001317,2
2026-04-02,io-net,io.net,1.692937,4
2026-04-02,ionstream,Ionstream,1.626577,2
2026-04-02,liquid,Liquid,0.24343,3
2026-04-02,mancer,Mancer,0.078921,5
2026-04-02,minimax,MiniMax,294.168141,7
2026-04-02,mistral,Mistral,10.834344,10
2026-04-02,modelrun,ModelRun,2.586557,2
2026-04-02,moonshotai,Moonshot AI,47.19382,1
2026-04-02,morph,Morph,0.181066,2
2026-04-02,nebius,Nebius Token Factory,9.892794,10
2026-04-02,nextbit,NextBit,1.590261,10
2026-04-02,novita,NovitaAI,136.459335,10
2026-04-02,nvidia,NVIDIA,68.771721,5
2026-04-02,open-inference,OpenInference,2.304173,3
2026-04-02,openai,OpenAI,192.874977,10
2026-04-02,parasail,Parasail,11.789387,10
2026-04-02,perplexity,Perplexity,3.654759,7
2026-04-02,phala,Phala,3.115747,8
2026-04-02,reka,Reka AI,0.006098,2
2026-04-02,relace,Relace,0.016092,2
2026-04-02,sambanova,SambaNova,2.897341,10
2026-04-02,seed,Seed,0.939061,5
2026-04-02,siliconflow,SiliconFlow,26.034466,10
2026-04-02,sourceful,Sourceful,0.025084,5
2026-04-02,stealth,Stealth,0.0,0
2026-04-02,stepfun,StepFun,188.588971,2
2026-04-02,streamlake,StreamLake,0.515737,1
2026-04-02,switchpoint,Switchpoint,0.000447,1
2026-04-02,together,Together,11.558221,10
2026-04-02,upstage,Upstage,0.016504,1
2026-04-02,venice,Venice,9.728047,10
2026-04-02,wandb,Weights & Biases,7.481583,7
2026-04-02,xai,xAI,136.212724,8
2026-04-02,xiaomi,Xiaomi,783.068824,3
2026-04-02,z-ai,Z.ai,123.977946,10
2026-04-03,ai21,AI21,0.010288,1
2026-04-03,aion-labs,AionLabs,0.734036,4
2026-04-03,akashml,AkashML,2.452914,5
2026-04-03,alibaba,Alibaba Cloud Int.,1442.374077,10
2026-04-03,amazon-bedrock,Amazon Bedrock,270.04653,10
2026-04-03,ambient,Ambient,0.319928,1
2026-04-03,anthropic,Anthropic,80.463859,9
2026-04-03,arcee-ai,Arcee AI,26.375048,3
2026-04-03,atlas-cloud,AtlasCloud,52.986294,10
2026-04-03,azure,Azure,17.791229,10
2026-04-03,baseten,Baseten,1.240826,5
2026-04-03,black-forest-labs,Black Forest Labs,0.0,0
2026-04-03,cerebras,Cerebras,1.986708,4
2026-04-03,chutes,Chutes,38.132511,10
2026-04-03,clarifai,Clarifai,1.196427,3
2026-04-03,cloudflare,Cloudflare,0.567875,10
2026-04-03,cohere,Cohere,0.028017,4
2026-04-03,deepinfra,DeepInfra,103.701099,10
2026-04-03,deepseek,DeepSeek,24.678573,1
2026-04-03,featherless,Featherless,3e-06,2
2026-04-03,fireworks,Fireworks,13.413657,7
2026-04-03,friendli,Friendli,15.013305,8
2026-04-03,gmicloud,GMICloud,0.480287,1
2026-04-03,google-ai-studio,Google AI Studio,125.610813,10
2026-04-03,google-vertex,Google Vertex,355.22998,10
2026-04-03,groq,Groq,26.401755,8
2026-04-03,inception,Inception,0.610059,3
2026-04-03,inceptron,Inceptron,9.262792,3
2026-04-03,infermatic,Infermatic,0.029915,2
2026-04-03,inflection,Inflection,0.001868,2
2026-04-03,io-net,io.net,1.590887,4
2026-04-03,ionstream,Ionstream,0.473534,2
2026-04-03,liquid,Liquid,0.166088,3
2026-04-03,mancer,Mancer,0.105562,5
2026-04-03,mara,MARA,0.004284,3
2026-04-03,minimax,MiniMax,325.579965,7
2026-04-03,mistral,Mistral,14.246798,10
2026-04-03,modelrun,ModelRun,2.419102,2
2026-04-03,moonshotai,Moonshot AI,52.906942,1
2026-04-03,morph,Morph,0.131126,2
2026-04-03,nebius,Nebius Token Factory,9.557522,10
2026-04-03,nextbit,NextBit,1.321355,10
2026-04-03,novita,NovitaAI,133.813477,10
2026-04-03,nvidia,NVIDIA,75.622705,6
2026-04-03,open-inference,OpenInference,2.820406,3
2026-04-03,openai,OpenAI,196.467919,10
2026-04-03,parasail,Parasail,11.968691,10
2026-04-03,perplexity,Perplexity,2.475409,7
2026-04-03,phala,Phala,3.137048,8
2026-04-03,reka,Reka AI,0.00456,2
2026-04-03,relace,Relace,0.012056,2
2026-04-03,sambanova,SambaNova,2.727365,10
2026-04-03,seed,Seed,0.865056,5
2026-04-03,siliconflow,SiliconFlow,28.074441,10
2026-04-03,sourceful,Sourceful,0.029931,5
2026-04-03,stealth,Stealth,0.0,0
2026-04-03,stepfun,StepFun,185.022838,2
2026-04-03,streamlake,StreamLake,0.502028,1
2026-04-03,switchpoint,Switchpoint,0.000314,1
2026-04-03,together,Together,15.529156,10
2026-04-03,upstage,Upstage,0.005848,1
2026-04-03,venice,Venice,12.518284,10
2026-04-03,wandb,Weights & Biases,3.863076,7
2026-04-03,xai,xAI,114.065674,8
2026-04-03,xiaomi,Xiaomi,193.15143,3
2026-04-03,z-ai,Z.ai,96.086937,10
2026-04-04,ai21,AI21,0.013105,1
2026-04-04,aion-labs,AionLabs,0.652621,4
2026-04-04,akashml,AkashML,2.824008,5
2026-04-04,alibaba,Alibaba Cloud Int.,1607.826499,10
2026-04-04,amazon-bedrock,Amazon Bedrock,174.61461,10
2026-04-04,ambient,Ambient,0.308834,1
2026-04-04,anthropic,Anthropic,61.926346,9
2026-04-04,arcee-ai,Arcee AI,28.02781,3
2026-04-04,atlas-cloud,AtlasCloud,40.778669,10
2026-04-04,azure,Azure,13.717107,10
2026-04-04,baseten,Baseten,0.337623,5
2026-04-04,black-forest-labs,Black Forest Labs,0.0,0
2026-04-04,cerebras,Cerebras,4.37516,4
2026-04-04,chutes,Chutes,31.869527,10
2026-04-04,clarifai,Clarifai,1.698786,3
2026-04-04,cloudflare,Cloudflare,0.670594,10
2026-04-04,cohere,Cohere,0.035411,4
2026-04-04,deepinfra,DeepInfra,89.043634,10
2026-04-04,deepseek,DeepSeek,26.250066,1
2026-04-04,featherless,Featherless,0.0,1
2026-04-04,fireworks,Fireworks,8.333425,7
2026-04-04,friendli,Friendli,9.244474,8
2026-04-04,gmicloud,GMICloud,0.308226,1
2026-04-04,google-ai-studio,Google AI Studio,76.917817,10
2026-04-04,google-vertex,Google Vertex,324.746057,10
2026-04-04,groq,Groq,17.982921,8
2026-04-04,inception,Inception,0.851549,3
2026-04-04,inceptron,Inceptron,6.787151,3
2026-04-04,infermatic,Infermatic,0.033212,2
2026-04-04,inflection,Inflection,0.005608,2
2026-04-04,io-net,io.net,1.559125,4
2026-04-04,ionstream,Ionstream,0.410526,2
2026-04-04,liquid,Liquid,0.165322,2
2026-04-04,mancer,Mancer,0.087999,5
2026-04-04,mara,MARA,0.009653,1
2026-04-04,minimax,MiniMax,173.615261,7
2026-04-04,mistral,Mistral,10.524759,10
2026-04-04,modelrun,ModelRun,2.394563,2
2026-04-04,moonshotai,Moonshot AI,26.423184,1
2026-04-04,morph,Morph,0.078451,2
2026-04-04,nebius,Nebius Token Factory,8.781559,10
2026-04-04,nextbit,NextBit,1.071068,10
2026-04-04,novita,NovitaAI,123.831601,10
2026-04-04,nvidia,NVIDIA,69.840585,5
2026-04-04,open-inference,OpenInference,2.931585,3
2026-04-04,openai,OpenAI,197.098957,10
2026-04-04,parasail,Parasail,14.596191,10
2026-04-04,perplexity,Perplexity,0.500996,7
2026-04-04,phala,Phala,2.977497,8
2026-04-04,reka,Reka AI,0.005468,2
2026-04-04,relace,Relace,0.010856,2
2026-04-04,sambanova,SambaNova,1.938947,10
2026-04-04,seed,Seed,0.768583,5
2026-04-04,siliconflow,SiliconFlow,26.752278,10
2026-04-04,sourceful,Sourceful,0.01777,5
2026-04-04,stealth,Stealth,0.0,0
2026-04-04,stepfun,StepFun,171.591884,2
2026-04-04,streamlake,StreamLake,0.373877,1
2026-04-04,switchpoint,Switchpoint,0.000577,1
2026-04-04,together,Together,9.063749,10
2026-04-04,upstage,Upstage,0.00967,1
2026-04-04,venice,Venice,4.494497,10
2026-04-04,wandb,Weights & Biases,4.3428,7
2026-04-04,xai,xAI,100.02613,9
2026-04-04,xiaomi,Xiaomi,65.130913,3
2026-04-04,z-ai,Z.ai,81.929402,10
2026-04-05,ai21,AI21,0.013507,1
2026-04-05,aion-labs,AionLabs,0.816776,4
2026-04-05,akashml,AkashML,2.374222,5
2026-04-05,alibaba,Alibaba Cloud Int.,1468.463129,10
2026-04-05,amazon-bedrock,Amazon Bedrock,179.557198,10
2026-04-05,ambient,Ambient,0.296456,1
2026-04-05,anthropic,Anthropic,63.516132,9
2026-04-05,arcee-ai,Arcee AI,25.65968,3
2026-04-05,atlas-cloud,AtlasCloud,52.492596,10
2026-04-05,azure,Azure,31.149479,10
2026-04-05,baseten,Baseten,0.310787,4
2026-04-05,black-forest-labs,Black Forest Labs,0.0,0
2026-04-05,cerebras,Cerebras,4.712594,4
2026-04-05,chutes,Chutes,28.560195,10
2026-04-05,clarifai,Clarifai,1.771637,3
2026-04-05,cloudflare,Cloudflare,0.812143,10
2026-04-05,cohere,Cohere,0.052713,4
2026-04-05,deepinfra,DeepInfra,94.898657,10
2026-04-05,deepseek,DeepSeek,28.855893,1
2026-04-05,featherless,Featherless,0.0,0
2026-04-05,fireworks,Fireworks,12.403086,7
2026-04-05,friendli,Friendli,6.398043,8
2026-04-05,gmicloud,GMICloud,0.269505,1
2026-04-05,google-ai-studio,Google AI Studio,83.055894,10
2026-04-05,google-vertex,Google Vertex,330.935629,10
2026-04-05,groq,Groq,13.882753,8
2026-04-05,inception,Inception,1.032857,3
2026-04-05,inceptron,Inceptron,9.576081,3
2026-04-05,infermatic,Infermatic,0.031429,2
2026-04-05,inflection,Inflection,0.002816,2
2026-04-05,io-net,io.net,1.982384,4
2026-04-05,ionstream,Ionstream,0.516531,2
2026-04-05,liquid,Liquid,0.120433,2
2026-04-05,mancer,Mancer,0.110714,5
2026-04-05,mara,MARA,0.010691,1
2026-04-05,minimax,MiniMax,215.016458,7
2026-04-05,mistral,Mistral,11.265764,10
2026-04-05,modelrun,ModelRun,2.637256,2
2026-04-05,moonshotai,Moonshot AI,47.154015,1
2026-04-05,morph,Morph,0.09352,2
2026-04-05,nebius,Nebius Token Factory,8.094385,10
2026-04-05,nextbit,NextBit,1.125431,10
2026-04-05,novita,NovitaAI,132.074559,10
2026-04-05,nvidia,NVIDIA,73.290766,5
2026-04-05,open-inference,OpenInference,5.865722,3
2026-04-05,openai,OpenAI,218.436893,10
2026-04-05,parasail,Parasail,19.483128,10
2026-04-05,perplexity,Perplexity,0.548876,7
2026-04-05,phala,Phala,4.919515,8
2026-04-05,reka,Reka AI,0.004176,2
2026-04-05,relace,Relace,0.013877,2
2026-04-05,sambanova,SambaNova,2.567875,10
2026-04-05,seed,Seed,0.946898,5
2026-04-05,siliconflow,SiliconFlow,29.337354,10
2026-04-05,sourceful,Sourceful,0.020652,5
2026-04-05,stealth,Stealth,0.0,0
2026-04-05,stepfun,StepFun,164.581267,2
2026-04-05,streamlake,StreamLake,5.514266,2
2026-04-05,switchpoint,Switchpoint,0.001776,1
2026-04-05,together,Together,11.879575,10
2026-04-05,upstage,Upstage,0.01254,1
2026-04-05,venice,Venice,5.626424,10
2026-04-05,wandb,Weights & Biases,5.245946,7
2026-04-05,xai,xAI,85.737437,8
2026-04-05,xiaomi,Xiaomi,66.43049,3
2026-04-05,z-ai,Z.ai,88.150157,10
2026-04-06,ai21,AI21,0.01754,1
2026-04-06,aion-labs,AionLabs,0.870439,4
2026-04-06,akashml,AkashML,2.420002,5
2026-04-06,alibaba,Alibaba Cloud Int.,969.330952,10
2026-04-06,amazon-bedrock,Amazon Bedrock,233.741937,10
2026-04-06,ambient,Ambient,0.280671,1
2026-04-06,anthropic,Anthropic,93.11785,9
2026-04-06,arcee-ai,Arcee AI,24.017542,3
2026-04-06,atlas-cloud,AtlasCloud,54.212962,10
2026-04-06,azure,Azure,28.624283,10
2026-04-06,baseten,Baseten,1.241616,4
2026-04-06,black-forest-labs,Black Forest Labs,0.0,0
2026-04-06,cerebras,Cerebras,5.440052,4
2026-04-06,chutes,Chutes,30.89643,10
2026-04-06,clarifai,Clarifai,1.573296,3
2026-04-06,cloudflare,Cloudflare,0.952188,10
2026-04-06,cohere,Cohere,0.12814,4
2026-04-06,deepinfra,DeepInfra,92.933454,10
2026-04-06,deepseek,DeepSeek,29.942977,1
2026-04-06,featherless,Featherless,1e-06,2
2026-04-06,fireworks,Fireworks,10.490005,7
2026-04-06,friendli,Friendli,10.344687,8
2026-04-06,gmicloud,GMICloud,1.093463,1
2026-04-06,google-ai-studio,Google AI Studio,152.307994,10
2026-04-06,google-vertex,Google Vertex,361.706917,10
2026-04-06,groq,Groq,16.447524,8
2026-04-06,inception,Inception,2.180639,3
2026-04-06,inceptron,Inceptron,11.525011,3
2026-04-06,infermatic,Infermatic,0.035241,2
2026-04-06,inflection,Inflection,0.003011,2
2026-04-06,io-net,io.net,1.767481,4
2026-04-06,ionstream,Ionstream,2.728625,2
2026-04-06,liquid,Liquid,0.131486,2
2026-04-06,mancer,Mancer,0.107542,5
2026-04-06,mara,MARA,0.033431,1
2026-04-06,minimax,MiniMax,289.18423,7
2026-04-06,mistral,Mistral,13.316492,10
2026-04-06,modelrun,ModelRun,2.396178,2
2026-04-06,moonshotai,Moonshot AI,51.52716,1
2026-04-06,morph,Morph,0.130336,2
2026-04-06,nebius,Nebius Token Factory,9.115549,10
2026-04-06,nextbit,NextBit,1.22313,10
2026-04-06,novita,NovitaAI,148.99311,10
2026-04-06,nvidia,NVIDIA,84.458753,5
2026-04-06,open-inference,OpenInference,12.385588,3
2026-04-06,openai,OpenAI,298.70109,10
2026-04-06,parasail,Parasail,23.722962,10
2026-04-06,perplexity,Perplexity,0.71907,7
2026-04-06,phala,Phala,2.198291,8
2026-04-06,reka,Reka AI,0.003212,2
2026-04-06,relace,Relace,0.011837,2
2026-04-06,sambanova,SambaNova,3.06216,10
2026-04-06,seed,Seed,0.99242,5
2026-04-06,siliconflow,SiliconFlow,26.760134,10
2026-04-06,sourceful,Sourceful,0.037018,5
2026-04-06,stealth,Stealth,0.0,0
2026-04-06,stepfun,StepFun,195.325031,2
2026-04-06,streamlake,StreamLake,8.129032,2
2026-04-06,switchpoint,Switchpoint,0.000888,1
2026-04-06,together,Together,9.314057,10
2026-04-06,upstage,Upstage,0.005184,1
2026-04-06,venice,Venice,6.503354,10
2026-04-06,wandb,Weights & Biases,4.869345,7
2026-04-06,xai,xAI,106.669251,8
2026-04-06,xiaomi,Xiaomi,81.059173,3
2026-04-06,z-ai,Z.ai,127.167562,10
2026-04-07,ai21,AI21,0.016917,1
2026-04-07,aion-labs,AionLabs,0.857673,4
2026-04-07,akashml,AkashML,2.263696,5
2026-04-07,alibaba,Alibaba Cloud Int.,778.450141,10
2026-04-07,amazon-bedrock,Amazon Bedrock,295.736495,10
2026-04-07,ambient,Ambient,0.283148,1
2026-04-07,anthropic,Anthropic,115.982977,10
2026-04-07,arcee-ai,Arcee AI,30.740206,3
2026-04-07,atlas-cloud,AtlasCloud,73.482119,10
2026-04-07,azure,Azure,22.771173,10
2026-04-07,baseten,Baseten,1.225756,5
2026-04-07,black-forest-labs,Black Forest Labs,0.0,0
2026-04-07,cerebras,Cerebras,5.394793,4
2026-04-07,chutes,Chutes,28.441438,10
2026-04-07,clarifai,Clarifai,1.330932,3
2026-04-07,cloudflare,Cloudflare,0.664142,10
2026-04-07,cohere,Cohere,0.034061,4
2026-04-07,deepinfra,DeepInfra,96.122855,10
2026-04-07,deepseek,DeepSeek,24.427781,1
2026-04-07,featherless,Featherless,7.8e-05,2
2026-04-07,fireworks,Fireworks,10.423227,8
2026-04-07,friendli,Friendli,15.579514,9
2026-04-07,gmicloud,GMICloud,0.275447,1
2026-04-07,google-ai-studio,Google AI Studio,141.360226,10
2026-04-07,google-vertex,Google Vertex,409.966501,10
2026-04-07,groq,Groq,17.869386,8
2026-04-07,inception,Inception,2.795826,3
2026-04-07,inceptron,Inceptron,11.150069,3
2026-04-07,infermatic,Infermatic,0.029117,2
2026-04-07,inflection,Inflection,0.000252,2
2026-04-07,io-net,io.net,1.559416,4
2026-04-07,ionstream,Ionstream,1.257536,2
2026-04-07,liquid,Liquid,0.13382,2
2026-04-07,mancer,Mancer,0.085124,5
2026-04-07,mara,MARA,0.075474,1
2026-04-07,minimax,MiniMax,332.268584,7
2026-04-07,mistral,Mistral,12.682386,10
2026-04-07,modelrun,ModelRun,2.763839,2
2026-04-07,moonshotai,Moonshot AI,52.738775,1
2026-04-07,morph,Morph,0.156293,2
2026-04-07,nebius,Nebius Token Factory,10.865512,10
2026-04-07,nextbit,NextBit,1.343976,10
2026-04-07,novita,NovitaAI,150.416258,10
2026-04-07,nvidia,NVIDIA,93.69033,5
2026-04-07,open-inference,OpenInference,14.187138,3
2026-04-07,openai,OpenAI,340.516606,10
2026-04-07,parasail,Parasail,27.242349,10
2026-04-07,perplexity,Perplexity,1.536578,7
2026-04-07,phala,Phala,1.101404,8
2026-04-07,reka,Reka AI,0.003661,2
2026-04-07,relace,Relace,0.01223,2
2026-04-07,sambanova,SambaNova,3.300194,8
2026-04-07,seed,Seed,0.974962,5
2026-04-07,siliconflow,SiliconFlow,29.350485,10
2026-04-07,sourceful,Sourceful,0.031858,5
2026-04-07,stealth,Stealth,0.0,0
2026-04-07,stepfun,StepFun,208.00665,2
2026-04-07,streamlake,StreamLake,5.371672,2
2026-04-07,switchpoint,Switchpoint,0.000534,1
2026-04-07,together,Together,21.891564,10
2026-04-07,upstage,Upstage,0.002317,1
2026-04-07,venice,Venice,12.103554,10
2026-04-07,wandb,Weights & Biases,6.211645,7
2026-04-07,xai,xAI,115.592791,8
2026-04-07,xiaomi,Xiaomi,80.186719,3
2026-04-07,z-ai,Z.ai,127.922901,10
2026-04-08,ai21,AI21,0.012459,1
2026-04-08,aion-labs,AionLabs,0.789679,4
2026-04-08,akashml,AkashML,1.629388,5
2026-04-08,alibaba,Alibaba Cloud Int.,71.143489,10
2026-04-08,amazon-bedrock,Amazon Bedrock,316.440465,10
2026-04-08,ambient,Ambient,0.310361,1
2026-04-08,anthropic,Anthropic,113.97046,10
2026-04-08,arcee-ai,Arcee AI,27.56658,3
2026-04-08,atlas-cloud,AtlasCloud,86.076064,10
2026-04-08,azure,Azure,22.656413,10
2026-04-08,baseten,Baseten,1.399046,5
2026-04-08,black-forest-labs,Black Forest Labs,0.0,0
2026-04-08,cerebras,Cerebras,5.602078,4
2026-04-08,chutes,Chutes,22.752036,10
2026-04-08,clarifai,Clarifai,1.331387,3
2026-04-08,cloudflare,Cloudflare,0.612124,10
2026-04-08,cohere,Cohere,0.119588,4
2026-04-08,deepinfra,DeepInfra,93.339391,10
2026-04-08,deepseek,DeepSeek,25.751818,1
2026-04-08,featherless,Featherless,0.000271,2
2026-04-08,fireworks,Fireworks,6.919487,8
2026-04-08,friendli,Friendli,25.563257,9
2026-04-08,gmicloud,GMICloud,0.407869,2
2026-04-08,google-ai-studio,Google AI Studio,132.131088,10
2026-04-08,google-vertex,Google Vertex,420.501066,10
2026-04-08,groq,Groq,15.348032,8
2026-04-08,inception,Inception,0.497136,3
2026-04-08,inceptron,Inceptron,13.239689,3
2026-04-08,infermatic,Infermatic,0.034851,2
2026-04-08,inflection,Inflection,0.000183,2
2026-04-08,io-net,io.net,1.161252,3
2026-04-08,ionstream,Ionstream,1.180802,3
2026-04-08,liquid,Liquid,0.155558,2
2026-04-08,mancer,Mancer,0.087926,5
2026-04-08,mara,MARA,0.099737,1
2026-04-08,minimax,MiniMax,306.418733,7
2026-04-08,mistral,Mistral,14.128524,10
2026-04-08,modelrun,ModelRun,2.449478,2
2026-04-08,moonshotai,Moonshot AI,48.681339,1
2026-04-08,morph,Morph,0.189364,2
2026-04-08,nebius,Nebius Token Factory,12.511052,10
